timestamp,temp,hum,gas_ppm,pm1,pm25,pm10
2026-05-09 16:10:00,30.5,74.7,7.52,9.41,9.95,9.95
2026-05-09 16:15:00,30.5,74.6,7.82,8.83,9.34,9.34
2026-05-09 16:20:00,30.5,74.6,6.74,9.51,10.06,10.06
2026-05-09 16:25:00,30.5,74.8,7.82,20.93,22.13,22.13
2026-05-09 16:30:00,30.5,74.6,7.3,26.55,28.29,28.56
2026-05-09 16:35:00,30.5,74.7,6.91,26.38,28.0,28.12
2026-05-09 16:40:00,30.5,74.7,7.13,24.31,25.83,25.98
2026-05-09 16:45:00,30.5,74.9,41.16,23.47,24.98,25.18
2026-05-09 16:50:00,30.5,74.9,47.05,20.58,21.76,21.76
2026-05-09 16:55:00,30.5,74.9,40.36,18.82,19.9,19.91
2026-05-09 17:00:00,30.5,75.0,40.04,17.86,18.93,18.98
2026-05-09 17:05:00,30.6,75.1,32.44,15.94,16.88,16.9
2026-05-09 17:10:00,30.6,75.1,29.59,15.39,16.27,16.27
2026-05-09 17:15:00,30.6,75.0,27.56,13.91,14.78,14.87
2026-05-09 17:20:00,30.6,74.9,25.54,12.43,13.29,13.47
2026-05-09 17:25:00,30.6,74.9,24.0,13.27,14.03,14.03
2026-05-09 17:30:00,30.6,75.0,22.86,12.38,13.09,13.09
2026-05-09 17:35:00,30.6,75.3,21.74,11.36,12.02,12.02
2026-05-09 17:40:00,30.6,75.5,20.98,10.85,11.48,11.48
2026-05-09 17:45:00,30.6,75.6,19.52,10.49,11.1,11.1
2026-05-09 17:50:00,30.6,75.7,19.52,10.44,11.04,11.04
2026-05-09 17:55:00,30.6,75.5,19.62,10.25,10.84,10.84
2026-05-09 18:00:00,30.6,75.6,17.34,10.69,11.31,11.31
2026-05-09 18:05:00,30.6,75.5,18.01,10.66,11.27,11.27
2026-05-09 18:10:00,30.6,75.5,17.05,10.31,10.9,10.9
2026-05-09 18:15:00,30.6,75.6,16.21,9.71,10.27,10.27
2026-05-09 18:20:00,30.6,75.7,16.21,10.45,11.05,11.05
2026-05-09 18:25:00,30.6,75.8,16.31,8.72,9.23,9.23
2026-05-09 18:30:00,30.6,75.8,15.58,9.18,9.71,9.71
2026-05-09 18:35:00,30.6,75.8,14.19,9.47,10.01,10.01
2026-05-09 18:40:00,30.6,75.8,13.77,9.73,10.28,10.28
2026-05-09 18:45:00,30.6,75.8,15.4,9.91,10.48,10.48
2026-05-09 18:50:00,30.6,75.9,13.68,9.06,9.58,9.58
2026-05-09 18:55:00,30.6,76.4,17.34,9.17,9.7,9.7
2026-05-09 19:00:00,30.7,76.6,18.91,8.64,9.14,9.14
2026-05-09 19:05:00,30.7,76.5,17.72,8.53,9.02,9.02
2026-05-09 19:10:00,30.7,76.4,16.31,8.83,9.33,9.33
2026-05-09 19:15:00,30.7,76.5,15.58,8.35,8.83,8.83
2026-05-09 19:20:00,30.7,76.4,15.14,8.28,8.75,8.75
2026-05-09 19:25:00,30.7,76.4,15.4,7.72,8.16,8.16
2026-05-09 19:30:00,30.6,76.4,14.61,7.98,8.43,8.43
2026-05-09 19:35:00,30.7,76.3,13.11,7.48,7.91,7.91
2026-05-09 19:40:00,30.6,76.6,12.79,8.18,8.65,8.65
2026-05-09 19:45:00,30.7,76.6,31.33,8.15,8.62,8.62
2026-05-09 19:50:00,30.7,76.8,66.39,9.14,9.66,9.66
2026-05-09 19:55:00,30.7,77.1,76.08,7.55,7.98,7.98
2026-05-09 20:00:00,30.7,76.7,73.29,7.77,8.22,8.22
2026-05-09 20:05:00,30.7,76.6,62.57,7.48,7.91,7.91
2026-05-09 20:10:00,30.7,76.6,60.3,8.33,8.81,8.81
2026-05-09 20:15:00,30.7,76.7,53.8,6.3,6.66,6.66
2026-05-09 20:20:00,30.7,76.8,48.47,6.32,6.68,6.68
2026-05-09 20:25:00,30.7,76.5,39.41,5.78,6.12,6.12
2026-05-09 20:30:00,30.7,76.2,36.2,5.62,5.94,5.94
2026-05-09 20:35:00,30.7,75.7,26.89,7.34,7.76,7.76
2026-05-09 20:40:00,30.7,75.8,28.93,7.7,8.14,8.14
2026-05-09 20:45:00,30.7,75.9,25.79,7.65,8.09,8.09
2026-05-09 20:50:00,30.7,75.9,22.07,6.57,6.94,6.94
2026-05-09 20:55:00,30.7,76.0,20.98,5.86,6.19,6.19
2026-05-09 21:00:00,30.7,76.1,20.45,5.94,6.28,6.28
2026-05-09 21:05:00,30.7,76.1,19.11,5.94,6.28,6.28
2026-05-09 21:10:00,30.7,76.2,17.24,5.55,5.87,5.87
2026-05-09 21:15:00,30.7,76.3,16.12,6.58,6.96,6.96
2026-05-09 21:20:00,30.7,76.3,16.03,5.38,5.69,5.69
2026-05-09 21:25:00,30.7,76.3,13.11,5.41,5.72,5.72
2026-05-09 21:30:00,30.8,76.1,14.36,5.85,6.18,6.18
2026-05-09 21:35:00,30.7,76.1,16.21,5.11,5.4,5.4
2026-05-09 21:40:00,30.6,76.4,12.87,6.78,7.17,7.17
2026-05-09 21:45:00,30.7,76.6,14.44,5.92,6.27,6.27
2026-05-09 21:50:00,30.7,76.7,13.03,6.48,6.85,6.85
2026-05-09 21:55:00,30.7,76.8,11.63,5.92,6.25,6.25
2026-05-09 22:00:00,30.6,77.0,11.71,7.1,7.51,7.51
2026-05-09 22:05:00,30.6,77.3,11.78,7.63,8.07,8.07
2026-05-09 22:10:00,30.6,77.3,16.58,7.48,7.91,7.91
2026-05-09 22:15:00,30.6,77.2,10.05,7.77,8.22,8.22
2026-05-09 22:20:00,30.6,77.1,9.38,6.98,7.38,7.38
2026-05-09 22:25:00,30.7,77.0,10.33,7.62,8.05,8.05
2026-05-09 22:30:00,30.6,77.3,9.51,8.23,8.7,8.7
2026-05-09 22:35:00,30.6,77.3,9.78,8.32,8.8,8.8
2026-05-09 22:40:00,30.6,77.2,9.91,8.6,9.1,9.1
2026-05-09 22:45:00,30.6,77.0,9.85,8.97,9.49,9.49
2026-05-09 22:50:00,30.6,77.1,7.64,8.95,9.47,9.47
2026-05-09 22:55:00,30.7,77.2,8.24,8.29,8.76,8.76
2026-05-09 23:00:00,30.6,76.7,7.88,8.87,9.38,9.38
2026-05-09 23:05:00,30.5,75.8,7.76,8.86,9.37,9.37
2026-05-09 23:10:00,30.4,75.6,7.02,8.81,9.32,9.32
2026-05-09 23:15:00,30.5,75.8,6.74,8.21,8.68,8.68
2026-05-09 23:20:00,30.4,75.9,8.67,9.01,9.52,9.52
2026-05-09 23:25:00,30.3,76.5,5.76,7.99,8.45,8.45
2026-05-09 23:30:00,30.3,76.5,5.42,9.24,9.77,9.77
2026-05-09 23:35:00,30.3,76.5,7.52,9.17,9.7,9.7
2026-05-09 23:40:00,30.4,76.6,7.13,9.57,10.11,10.11
2026-05-09 23:45:00,30.4,76.6,6.37,9.33,9.86,9.86
2026-05-09 23:50:00,30.4,76.7,6.37,9.73,10.29,10.29
2026-05-09 23:55:00,30.4,76.8,5.91,10.07,10.64,10.64
2026-05-10 00:00:00,30.4,76.8,6.11,9.53,10.08,10.08
2026-05-10 00:05:00,30.4,77.0,6.06,10.25,10.84,10.84
2026-05-10 00:10:00,30.4,77.0,6.27,10.43,11.03,11.03
2026-05-10 00:15:00,30.4,77.1,5.86,9.8,10.36,10.36
2026-05-10 00:20:00,30.4,77.1,6.53,10.45,11.05,11.05
2026-05-10 00:25:00,30.4,77.2,6.06,10.4,11.0,11.0
2026-05-10 00:30:00,30.3,77.1,5.71,11.93,12.61,12.61
2026-05-10 00:35:00,30.4,77.1,5.71,10.78,11.4,11.4
2026-05-10 00:40:00,30.4,77.1,7.82,11.41,12.06,12.06
2026-05-10 00:45:00,30.3,77.2,6.37,11.17,11.81,11.81
2026-05-10 00:50:00,30.4,77.1,7.07,11.23,11.88,11.88
2026-05-10 00:55:00,30.4,77.2,6.74,11.12,11.76,11.76
2026-05-10 01:00:00,30.4,77.2,6.91,10.97,11.6,11.6
2026-05-10 01:05:00,30.4,77.0,6.21,12.2,12.9,12.9
2026-05-10 01:10:00,30.4,76.9,6.16,12.48,13.19,13.19
2026-05-10 01:15:00,30.4,77.1,6.21,10.95,11.58,11.58
2026-05-10 01:20:00,30.4,77.2,7.13,11.87,12.55,12.55
2026-05-10 01:25:00,30.4,77.3,6.11,11.52,12.19,12.19
2026-05-10 01:30:00,30.3,77.4,5.62,11.94,12.63,12.63
2026-05-10 01:35:00,30.4,77.3,6.58,11.38,12.03,12.03
2026-05-10 01:40:00,30.4,77.5,6.8,10.82,11.44,11.44
2026-05-10 01:45:00,30.4,77.5,6.32,10.95,11.58,11.58
2026-05-10 01:50:00,30.4,77.5,6.37,10.85,11.47,11.47
2026-05-10 01:55:00,30.3,77.6,5.81,10.99,11.62,11.62
2026-05-10 02:00:00,30.3,77.5,5.86,12.07,12.76,12.76
2026-05-10 02:05:00,30.3,77.5,5.01,11.67,12.35,12.35
2026-05-10 02:10:00,30.3,77.5,5.19,11.06,11.7,11.7
2026-05-10 02:15:00,30.3,77.6,5.57,11.79,12.47,12.47
2026-05-10 02:20:00,30.3,77.6,5.1,10.89,11.51,11.51
2026-05-10 02:25:00,30.3,77.7,5.33,11.63,12.3,12.3
2026-05-10 02:30:00,30.3,77.6,5.42,11.32,11.97,11.97
2026-05-10 02:35:00,30.3,77.6,4.78,11.29,11.94,11.94
2026-05-10 02:40:00,30.3,77.6,4.83,11.64,12.3,12.3
2026-05-10 02:45:00,30.3,77.6,5.47,11.84,12.52,12.52
2026-05-10 02:50:00,30.3,77.6,4.03,11.79,12.47,12.47
2026-05-10 02:55:00,30.3,77.6,5.57,11.22,11.86,11.86
2026-05-10 03:00:00,30.3,77.5,5.42,12.06,12.75,12.75
2026-05-10 03:05:00,30.3,77.6,5.47,10.92,11.54,11.54
2026-05-10 03:10:00,30.3,77.5,5.24,10.92,11.55,11.55
2026-05-10 03:15:00,30.3,77.4,5.81,10.56,11.16,11.16
2026-05-10 03:20:00,30.3,77.6,5.62,11.62,12.29,12.29
2026-05-10 03:25:00,30.3,77.55,5.43,11.16,11.81,11.81
2026-05-10 03:30:00,30.3,77.5,5.24,10.71,11.33,11.33
2026-05-10 03:35:00,30.2,77.6,4.27,11.61,12.28,12.28
2026-05-10 03:40:00,30.2,77.6,5.24,11.09,11.72,11.72
2026-05-10 03:45:00,30.2,77.8,4.7,11.8,12.47,12.47
2026-05-10 03:50:00,30.2,77.9,5.47,12.61,13.34,13.34
2026-05-10 03:55:00,30.2,77.8,4.96,12.88,13.62,13.62
2026-05-10 04:00:00,30.2,77.9,5.52,12.97,13.72,13.72
2026-05-10 04:05:00,30.3,77.8,6.11,13.19,13.95,13.95
2026-05-10 04:10:00,30.2,78.0,5.33,13.13,13.89,13.89
2026-05-10 04:15:00,30.2,77.9,5.76,13.05,13.8,13.8
2026-05-10 04:20:00,30.2,77.9,5.52,14.25,15.07,15.07
2026-05-10 04:25:00,30.2,78.0,5.91,13.63,14.41,14.41
2026-05-10 04:30:00,30.2,77.9,5.33,14.54,15.38,15.38
2026-05-10 04:35:00,30.2,78.0,5.28,15.76,16.67,16.67
2026-05-10 04:40:00,30.2,78.0,5.62,17.08,18.07,18.07
2026-05-10 04:45:00,30.2,78.2,5.76,18.0,19.04,19.04
2026-05-10 04:50:00,30.2,78.2,5.86,16.68,17.64,17.64
2026-05-10 04:55:00,30.2,78.1,5.57,19.4,20.52,20.52
2026-05-10 05:00:00,30.2,78.2,5.91,20.11,21.27,21.27
2026-05-10 05:05:00,30.2,78.2,5.14,20.24,21.4,21.4
2026-05-10 05:10:00,30.2,78.2,5.33,19.9,21.04,21.04
2026-05-10 05:15:00,30.2,78.2,5.62,18.92,20.01,20.01
2026-05-10 05:20:00,30.2,78.1,5.81,18.1,19.14,19.14
2026-05-10 05:25:00,30.2,78.2,5.71,19.5,20.62,20.62
2026-05-10 05:30:00,30.2,78.1,5.96,17.54,18.55,18.55
2026-05-10 05:35:00,30.2,78.0,5.66,17.59,18.6,18.6
2026-05-10 05:40:00,30.2,78.0,5.28,17.73,18.75,18.75
2026-05-10 05:45:00,30.2,78.0,5.42,16.43,17.37,17.37
2026-05-10 05:50:00,30.2,78.1,5.96,14.99,15.86,15.86
2026-05-10 05:55:00,30.2,78.0,5.86,17.68,18.7,18.7
2026-05-10 06:00:00,30.2,78.0,5.76,15.3,16.18,16.18
2026-05-10 06:05:00,30.2,78.0,6.06,16.58,17.53,17.53
2026-05-10 06:10:00,30.2,78.0,5.28,16.96,17.94,17.94
2026-05-10 06:15:00,30.2,78.1,5.38,17.72,18.73,18.73
2026-05-10 06:20:00,30.2,78.0,6.21,16.82,17.79,17.79
2026-05-10 06:25:00,30.1,78.1,6.21,18.5,19.56,19.56
2026-05-10 06:30:00,30.2,78.0,6.21,17.43,18.44,18.44
2026-05-10 06:35:00,30.1,78.2,6.21,19.11,20.21,20.21
2026-05-10 06:40:00,30.2,78.2,5.86,19.23,20.34,20.34
2026-05-10 06:45:00,30.1,78.2,6.69,19.37,20.48,20.48
2026-05-10 06:50:00,30.2,78.0,7.18,19.09,20.19,20.19
2026-05-10 06:55:00,30.2,78.1,6.85,19.37,20.49,20.49
2026-05-10 07:00:00,30.2,78.1,7.41,20.39,21.56,21.56
2026-05-10 07:05:00,30.1,78.2,7.02,20.32,21.49,21.49
2026-05-10 07:10:00,30.2,78.2,6.91,20.13,21.29,21.29
2026-05-10 07:15:00,30.1,78.3,7.7,20.62,21.81,21.81
2026-05-10 07:20:00,30.1,78.3,6.85,20.04,21.19,21.19
2026-05-10 07:25:00,30.1,78.3,7.02,19.4,20.51,20.51
2026-05-10 07:30:00,30.1,78.3,7.41,19.59,20.71,20.71
2026-05-10 07:35:00,30.1,78.3,7.58,18.62,19.69,19.69
2026-05-10 07:40:00,30.1,78.4,10.05,19.96,21.11,21.11
2026-05-10 07:45:00,30.1,78.3,6.85,18.9,19.98,19.98
2026-05-10 07:50:00,30.1,78.4,8.8,18.48,19.55,19.55
2026-05-10 07:55:00,30.1,78.5,7.99,19.02,20.11,20.11
2026-05-10 08:00:00,30.1,78.4,8.24,18.92,20.01,20.01
2026-05-10 08:05:00,30.1,78.4,7.02,18.23,19.28,19.28
2026-05-10 08:10:00,30.1,78.3,8.05,19.47,20.59,20.59
2026-05-10 08:15:00,30.1,78.4,7.58,18.8,19.88,19.88
2026-05-10 08:20:00,30.1,78.4,11.41,19.35,20.46,20.46
2026-05-10 08:25:00,30.1,78.3,8.42,20.36,21.53,21.53
2026-05-10 08:30:00,30.2,78.4,8.61,18.67,19.74,19.74
2026-05-10 08:35:00,30.2,78.3,9.12,18.56,19.62,19.62
2026-05-10 08:40:00,30.2,78.3,7.7,18.42,19.48,19.48
2026-05-10 08:45:00,30.2,78.3,8.54,19.93,21.07,21.07
2026-05-10 08:50:00,30.3,78.2,8.99,19.5,20.62,20.62
2026-05-10 08:55:00,30.3,78.3,9.51,19.77,20.91,20.91
2026-05-10 09:00:00,30.2,78.2,9.58,19.42,20.54,20.54
2026-05-10 09:05:00,30.3,78.1,9.12,18.48,19.54,19.54
2026-05-10 09:10:00,30.3,78.5,9.12,18.4,19.46,19.46
2026-05-10 09:15:00,30.2,78.5,10.26,17.83,18.86,18.86
2026-05-10 09:20:00,30.2,78.6,10.54,18.68,19.75,19.75
2026-05-10 09:25:00,30.3,78.4,10.05,16.69,17.64,17.64
2026-05-10 09:30:00,30.2,78.7,10.12,16.46,17.4,17.4
2026-05-10 09:35:00,30.3,78.4,10.75,17.37,18.36,18.36
2026-05-10 09:40:00,30.2,78.8,9.78,16.38,17.32,17.32
2026-05-10 09:45:00,30.3,78.8,10.68,17.04,18.02,18.02
2026-05-10 09:50:00,30.3,78.7,9.44,16.11,17.04,17.04
2026-05-10 09:55:00,30.3,78.6,10.82,16.2,17.13,17.13
2026-05-10 10:00:00,30.3,78.5,10.82,16.06,16.98,16.98
2026-05-10 10:05:00,30.4,78.3,11.19,15.31,16.19,16.19
2026-05-10 10:10:00,30.4,78.6,11.33,15.87,16.78,16.78
2026-05-10 10:15:00,30.3,78.4,11.19,16.33,17.26,17.26
2026-05-10 10:20:00,30.4,78.4,10.26,15.06,15.93,15.93
2026-05-10 10:25:00,30.4,78.5,10.54,14.17,14.99,14.99
2026-05-10 10:30:00,30.4,78.5,11.11,13.57,14.35,14.35
2026-05-10 10:35:00,30.4,78.5,11.63,13.58,14.36,14.36
2026-05-10 10:40:00,30.4,78.4,14.27,13.7,14.49,14.49
2026-05-10 10:45:00,30.4,78.1,14.19,13.54,14.32,14.32
2026-05-10 10:50:00,30.4,78.5,14.36,13.93,14.73,14.73
2026-05-10 10:55:00,30.5,78.3,14.53,13.0,13.75,13.75
2026-05-10 11:00:00,30.4,78.0,15.31,15.1,15.96,15.96
2026-05-10 11:05:00,30.4,78.1,14.27,12.83,13.56,13.56
2026-05-10 11:10:00,30.4,77.8,15.49,12.76,13.49,13.49
2026-05-10 11:15:00,30.4,78.0,15.94,12.75,13.49,13.49
2026-05-10 11:20:00,30.5,78.0,16.03,12.58,13.3,13.3
2026-05-10 11:25:00,30.5,77.7,16.31,12.7,13.43,13.43
2026-05-10 11:30:00,30.6,77.6,15.4,12.15,12.85,12.85
2026-05-10 11:35:00,30.6,77.7,16.03,12.84,13.58,13.58
2026-05-10 11:40:00,30.6,77.5,15.76,11.71,12.39,12.39
2026-05-10 11:45:00,30.6,77.3,13.11,12.19,12.89,12.89
2026-05-10 11:50:00,30.6,77.2,13.77,11.19,11.83,11.83
2026-05-10 11:55:00,30.6,77.1,13.6,10.82,11.44,11.44
2026-05-10 12:00:00,30.6,77.1,13.68,11.36,12.01,12.01
2026-05-10 12:05:00,30.6,77.1,13.68,10.98,11.61,11.61
2026-05-10 12:10:00,30.6,76.9,11.48,11.26,11.91,11.91
2026-05-10 12:15:00,30.6,76.9,13.36,12.0,12.69,12.69
2026-05-10 12:20:00,30.6,77.1,13.68,12.28,12.99,12.99
2026-05-10 12:25:00,30.6,76.9,12.63,12.15,12.85,12.85
2026-05-10 12:30:00,30.6,76.6,12.32,11.5,12.16,12.16
2026-05-10 12:35:00,30.6,76.6,11.19,11.78,12.46,12.46
2026-05-10 12:40:00,30.6,76.4,12.4,11.1,11.73,11.73
2026-05-10 12:45:00,30.6,76.2,10.97,11.88,12.56,12.56
2026-05-10 12:50:00,30.6,75.1,10.75,10.64,11.25,11.25
2026-05-10 12:55:00,30.6,75.3,10.19,10.34,10.94,10.94
2026-05-10 13:00:00,30.7,75.3,9.51,9.73,10.29,10.29
2026-05-10 13:05:00,30.7,75.1,9.18,10.04,10.62,10.62
2026-05-10 13:10:00,30.7,74.3,9.78,10.29,10.88,10.88
2026-05-10 13:15:00,30.7,74.6,10.05,10.0,10.57,10.57
2026-05-10 13:20:00,30.7,75.3,14.96,9.44,9.99,9.99
2026-05-10 13:25:00,30.7,75.5,11.48,9.38,9.92,9.92
2026-05-10 13:30:00,30.7,75.9,11.33,9.46,10.0,10.0
2026-05-10 13:35:00,30.7,76.1,12.79,8.24,8.71,8.71
2026-05-10 13:40:00,30.7,76.0,12.4,8.92,9.43,9.43
2026-05-10 13:45:00,30.7,76.3,12.09,9.99,10.56,10.56
2026-05-10 13:50:00,30.7,76.2,12.48,9.92,10.5,10.5
2026-05-10 13:55:00,30.8,76.1,10.33,10.53,11.14,11.14
2026-05-10 14:00:00,30.8,75.9,10.19,9.84,10.4,10.4
2026-05-10 14:05:00,30.8,75.7,9.12,9.67,10.23,10.23
2026-05-10 14:10:00,30.8,75.9,8.05,8.79,9.3,9.3
2026-05-10 14:15:00,30.8,75.9,7.52,7.72,8.17,8.17
2026-05-10 14:20:00,30.8,76.1,6.32,6.97,7.38,7.38
2026-05-10 14:25:00,30.8,76.15,6.62,7.26,7.68,7.68
2026-05-10 14:30:00,30.8,76.2,6.91,7.55,7.98,7.98
2026-05-10 14:35:00,30.8,76.2,6.37,7.11,7.52,7.52
2026-05-10 14:40:00,30.8,76.0,6.37,7.94,8.39,8.39
2026-05-10 14:45:00,30.8,75.9,6.01,7.21,7.62,7.62
2026-05-10 14:50:00,30.8,75.8,5.81,8.3,8.78,8.78
2026-05-10 14:55:00,30.8,75.9,6.01,8.09,8.55,8.55
2026-05-10 15:00:00,30.8,75.5,6.37,8.09,8.56,8.56
2026-05-10 15:05:00,30.8,75.6,6.85,8.4,8.88,8.88
2026-05-10 15:10:00,30.8,75.3,6.37,7.01,7.41,7.41
2026-05-10 15:15:00,30.7,74.9,6.85,7.0,7.4,7.4
2026-05-10 15:20:00,30.5,75.3,4.87,6.84,7.24,7.24
2026-05-10 15:25:00,30.4,75.4,6.53,6.33,6.7,6.7
2026-05-10 15:30:00,30.4,75.7,7.24,6.69,7.07,7.07
2026-05-10 15:35:00,30.3,76.0,6.96,6.37,6.74,6.74
2026-05-10 15:40:00,30.2,76.1,8.05,6.33,6.69,6.69
2026-05-10 15:45:00,30.2,75.8,7.93,4.86,5.14,5.14
2026-05-10 15:50:00,30.1,76.4,8.24,5.42,5.74,5.74
2026-05-10 15:55:00,30.1,77.3,7.64,5.54,5.86,5.86
2026-05-10 16:00:00,30.0,77.5,7.47,5.11,5.41,5.41
2026-05-10 16:05:00,29.9,77.6,7.82,6.23,6.59,6.59
2026-05-10 16:10:00,29.8,77.7,7.47,7.89,8.34,8.34
2026-05-10 16:15:00,29.8,77.9,7.93,9.4,9.94,9.94
2026-05-10 16:20:00,29.8,77.7,8.05,9.46,10.0,10.0
2026-05-10 16:25:00,29.8,77.8,8.67,10.4,11.0,11.0
2026-05-10 16:30:00,29.7,78.1,9.44,10.29,10.88,10.88
2026-05-10 16:35:00,29.6,78.3,9.31,11.28,11.93,11.93
2026-05-10 16:40:00,29.8,77.6,8.67,11.42,12.08,12.08
2026-05-10 16:45:00,29.7,77.4,7.52,9.98,10.55,10.55
2026-05-10 16:50:00,29.7,78.3,7.64,9.73,10.29,10.29
2026-05-10 16:55:00,29.8,77.8,9.25,10.02,10.59,10.59
2026-05-10 17:00:00,29.8,78.2,8.48,12.18,12.88,12.88
2026-05-10 17:05:00,29.7,78.9,8.42,10.45,11.05,11.05
2026-05-10 17:10:00,29.6,80.0,8.48,9.94,10.52,10.52
2026-05-10 17:15:00,29.7,79.9,8.92,10.21,10.8,10.8
2026-05-10 17:20:00,29.8,81.0,9.18,11.3,11.95,11.95
2026-05-10 17:25:00,29.8,81.0,8.54,13.37,14.14,14.14
2026-05-10 17:30:00,29.8,81.7,9.12,14.68,15.52,15.52
2026-05-10 17:35:00,29.8,82.3,8.11,14.05,14.86,14.86
2026-05-10 17:40:00,29.8,82.1,8.67,15.18,16.06,16.06
2026-05-10 17:45:00,29.8,82.0,8.54,15.76,16.67,16.67
2026-05-10 17:50:00,29.7,82.2,10.47,15.12,15.99,15.99
2026-05-10 17:55:00,29.8,82.3,11.26,15.4,16.29,16.29
2026-05-10 18:00:00,29.8,81.8,9.98,12.38,13.09,13.09
2026-05-10 18:05:00,29.9,81.0,9.18,11.22,11.87,11.87
2026-05-10 18:10:00,29.8,81.2,8.05,9.13,9.66,9.66
2026-05-10 18:15:00,29.8,81.3,9.78,9.53,10.07,10.07
2026-05-10 18:20:00,29.8,81.3,8.67,9.47,10.02,10.02
2026-05-10 18:25:00,29.7,81.6,8.48,9.42,9.96,9.96
2026-05-10 18:30:00,29.8,81.5,8.86,15.29,16.16,16.16
2026-05-10 18:35:00,29.7,82.2,10.4,17.35,18.35,18.35
2026-05-10 18:40:00,29.7,81.9,9.98,11.88,12.56,12.56
2026-05-10 18:45:00,29.7,82.2,9.64,10.84,11.47,11.47
2026-05-10 18:50:00,29.8,81.9,14.96,9.84,10.41,10.41
2026-05-10 18:55:00,29.7,81.4,15.76,11.16,11.8,11.8
2026-05-10 19:00:00,29.6,81.3,21.53,11.38,12.03,12.03
2026-05-10 19:05:00,29.7,80.9,15.14,10.42,11.02,11.02
2026-05-10 19:10:00,29.7,81.0,12.63,9.8,10.36,10.36
2026-05-10 19:15:00,29.9,79.9,26.15,9.59,10.14,10.14
2026-05-10 19:20:00,30.0,79.6,13.11,8.72,9.22,9.22
2026-05-10 19:25:00,30.0,79.5,10.4,9.26,9.79,9.79
2026-05-10 19:30:00,30.0,79.6,9.85,8.91,9.42,9.42
2026-05-10 19:35:00,30.1,79.3,16.49,9.02,9.54,9.54
2026-05-10 19:40:00,30.2,79.3,11.78,9.47,10.01,10.01
2026-05-10 19:45:00,30.2,79.1,11.26,9.4,9.94,9.94
2026-05-10 19:50:00,30.3,79.3,9.98,9.52,10.06,10.06
2026-05-10 19:55:00,30.3,79.3,17.24,9.69,10.25,10.25
2026-05-10 20:00:00,30.3,79.2,16.12,9.5,10.04,10.04
2026-05-10 20:05:00,30.3,79.1,13.93,8.81,9.32,9.32
2026-05-10 20:10:00,30.3,78.5,23.65,8.02,8.48,8.48
2026-05-10 20:15:00,30.3,78.5,29.46,7.73,8.18,8.18
2026-05-10 20:20:00,30.3,78.2,28.54,8.09,8.55,8.55
2026-05-10 20:25:00,30.3,78.1,21.96,7.11,7.52,7.52
2026-05-10 20:30:00,30.3,78.1,18.81,6.99,7.39,7.39
2026-05-10 20:35:00,30.3,78.3,17.34,6.67,7.06,7.06
2026-05-10 20:40:00,30.2,78.0,15.4,6.98,7.38,7.38
2026-05-10 20:45:00,30.1,78.1,13.19,7.52,7.95,7.95
2026-05-10 20:50:00,30.1,78.1,12.09,8.03,8.49,8.49
2026-05-10 20:55:00,30.1,78.2,10.82,7.99,8.45,8.45
2026-05-10 21:00:00,30.0,78.4,9.71,7.55,7.98,7.98
2026-05-10 21:05:00,30.1,78.6,9.71,7.39,7.81,7.81
2026-05-10 21:10:00,30.1,78.6,9.64,6.89,7.29,7.29
2026-05-10 21:15:00,30.1,78.5,9.31,6.81,7.2,7.2
2026-05-10 21:20:00,30.1,78.9,9.85,7.1,7.5,7.5
2026-05-10 21:25:00,30.2,78.1,10.47,6.53,6.91,6.91
2026-05-10 21:30:00,30.1,77.9,8.86,6.11,6.46,6.46
2026-05-10 21:35:00,30.1,78.0,9.44,6.38,6.75,6.75
2026-05-10 21:40:00,30.2,77.7,10.4,6.29,6.65,6.65
2026-05-10 21:45:00,30.1,78.0,13.11,6.94,7.34,7.34
2026-05-10 21:50:00,30.2,77.8,10.68,8.16,8.62,8.62
2026-05-10 21:55:00,30.2,77.6,13.44,6.97,7.37,7.37
2026-05-10 22:00:00,30.1,78.4,41.0,6.25,6.61,6.61
2026-05-10 22:05:00,30.3,78.2,53.8,6.72,7.1,7.1
2026-05-10 22:10:00,30.3,78.5,68.57,8.01,8.48,8.48
2026-05-10 22:15:00,30.3,78.8,79.41,7.4,7.83,7.83
2026-05-10 22:20:00,30.3,79.0,69.23,7.9,8.36,8.36
2026-05-10 22:25:00,30.4,79.5,71.24,6.79,7.18,7.18
2026-05-10 22:30:00,30.4,79.5,56.9,6.73,7.12,7.12
2026-05-10 22:35:00,30.4,79.4,45.15,6.81,7.21,7.21
2026-05-10 22:40:00,30.2,79.6,32.44,9.32,9.86,9.86
2026-05-10 22:45:00,30.2,79.4,27.02,10.5,11.1,11.1
2026-05-10 22:50:00,30.3,78.6,19.52,8.57,9.07,9.07
2026-05-10 22:55:00,30.2,78.8,17.15,7.24,7.66,7.66
2026-05-10 23:00:00,30.2,78.5,15.49,6.88,7.28,7.28
2026-05-10 23:05:00,30.2,78.6,13.85,6.46,6.83,6.83
2026-05-10 23:10:00,30.2,78.7,12.87,6.0,6.34,6.34
2026-05-10 23:15:00,30.2,78.7,10.26,6.63,7.01,7.01
2026-05-10 23:20:00,30.1,78.9,10.47,6.07,6.42,6.42
2026-05-10 23:25:00,30.2,78.7,10.19,6.03,6.38,6.38
2026-05-10 23:30:00,30.2,78.7,9.05,6.2,6.56,6.56
